discovered_from,listing_title,listing_date,item_url,final_url,canonical_url,article_title,publication_date,date_source,date_confidence,body_chars,named_partners,named_products,network_signal_type,network_layer,deployment_scope,content_role,strategic_priority_score,item_level_verified,publication_date_verified,body_verified,recent_item_eligible,claude_eligible,duplicate_status,rejection_reason,checked_at,taxonomy_status,taxonomy_confidence,taxonomy_method,dataset_role,production_recent_eligible
Mastercard Legacy Newsroom Press,Mastercard reimagines online checkout; commits to reaching 100% e-commerce tokenization by 2030 in Europe,2024-06-11,https://newsroom.mastercard.com/news/press/2024/june/mastercard-reimagines-online-checkout-commits-to-reaching-100-e-commerce-tokenization-by-2030-in-europe/,https://newsroom.mastercard.com/news/press/2024/june/mastercard-reimagines-online-checkout-commits-to-reaching-100-e-commerce-tokenization-by-2030-in-europe/,https://www.mastercard.com/news/press/2024/june/mastercard-reimagines-online-checkout-commits-to-reaching-100-e-commerce-tokenization-by-2030-in-europe/,Mastercard reimagines online checkout; commits to reaching 100% e-commerce tokenization by 2030 in Europe,2024-06-11,publication_date,Yüksek,3412,,Click to Pay,Aktarılabilir Mastercard Kabiliyeti,Tokenizasyon,Global,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Provisional,Orta,deterministic_high_precision,historical_resolution,False
Mastercard Legacy Newsroom Press,"Michael Kors first to debut Shopping Muse, the AI-powered shopping assistant from Dynamic Yield by Mastercard",2024-06-10,https://newsroom.mastercard.com/news/press/2024/june/michael-kors-first-to-debut-shopping-muse-the-ai-powered-shopping-assistant-from-dynamic-yield-by-mastercard/,https://newsroom.mastercard.com/news/press/2024/june/michael-kors-first-to-debut-shopping-muse-the-ai-powered-shopping-assistant-from-dynamic-yield-by-mastercard/,https://www.mastercard.com/news/press/2024/june/michael-kors-first-to-debut-shopping-muse-the-ai-powered-shopping-assistant-from-dynamic-yield-by-mastercard/,"Michael Kors first to debut Shopping Muse, the AI-powered shopping assistant from Dynamic Yield by Mastercard",2024-06-10,publication_date,Yüksek,3645,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard debuts new video “Giving Back” with Lionel Messi to kick off CONMEBOL Copa América 2024,2024-06-10,https://newsroom.mastercard.com/news/press/2024/june/mastercard-debuts-new-video-giving-back-with-lionel-messi-to-kick-off-conmebol-copa-america-2024/,https://newsroom.mastercard.com/news/press/2024/june/mastercard-debuts-new-video-giving-back-with-lionel-messi-to-kick-off-conmebol-copa-america-2024/,https://www.mastercard.com/news/press/2024/june/mastercard-debuts-new-video-giving-back-with-lionel-messi-to-kick-off-conmebol-copa-america-2024/,Mastercard debuts new video “Giving Back” with Lionel Messi to kick off CONMEBOL Copa América 2024,2024-06-10,publication_date,Yüksek,2018,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard enhances digital financial experiences with Deposit Switch and Bill Pay Switch,2024-06-06,https://newsroom.mastercard.com/news/press/2024/june/mastercard-enhances-digital-financial-experiences-with-deposit-switch-and-bill-pay-switch/,https://newsroom.mastercard.com/news/press/2024/june/mastercard-enhances-digital-financial-experiences-with-deposit-switch-and-bill-pay-switch/,https://www.mastercard.com/news/press/2024/june/mastercard-enhances-digital-financial-experiences-with-deposit-switch-and-bill-pay-switch/,Mastercard enhances digital financial experiences with Deposit Switch and Bill Pay Switch,2024-06-06,publication_date,Yüksek,6463,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard Center for Inclusive Growth and data.org launch Artificial Intelligence to Accelerate Inclusion challenge,2024-06-06,https://newsroom.mastercard.com/news/press/2024/june/mastercard-center-for-inclusive-growth-and-data-org-launch-artificial-intelligence-to-accelerate-inclusion-challenge/,https://newsroom.mastercard.com/news/press/2024/june/mastercard-center-for-inclusive-growth-and-data-org-launch-artificial-intelligence-to-accelerate-inclusion-challenge/,https://www.mastercard.com/news/press/2024/june/mastercard-center-for-inclusive-growth-and-data-org-launch-artificial-intelligence-to-accelerate-inclusion-challenge/,Mastercard Center for Inclusive Growth and data.org launch Artificial Intelligence to Accelerate Inclusion challenge,2024-06-06,publication_date,Yüksek,5660,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Mastercard Crypto Credential goes live with first peer-to-peer pilot transactions, adds new partners to the ecosystem",2024-05-29,https://newsroom.mastercard.com/news/press/2024/may/mastercard-crypto-credential-goes-live-with-first-peer-to-peer-pilot-transactions-adds-new-partners-to-the-ecosystem/,https://newsroom.mastercard.com/news/press/2024/may/mastercard-crypto-credential-goes-live-with-first-peer-to-peer-pilot-transactions-adds-new-partners-to-the-ecosystem/,https://www.mastercard.com/news/press/2024/may/mastercard-crypto-credential-goes-live-with-first-peer-to-peer-pilot-transactions-adds-new-partners-to-the-ecosystem/,"Mastercard Crypto Credential goes live with first peer-to-peer pilot transactions, adds new partners to the ecosystem",2024-05-29,publication_date,Yüksek,6560,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard accelerates commitment to digital transformation in Africa,2024-05-24,https://newsroom.mastercard.com/news/press/2024/may/mastercard-accelerates-commitment-to-digital-transformation-in-africa/,https://newsroom.mastercard.com/news/press/2024/may/mastercard-accelerates-commitment-to-digital-transformation-in-africa/,https://www.mastercard.com/news/press/2024/may/mastercard-accelerates-commitment-to-digital-transformation-in-africa/,Mastercard accelerates commitment to digital transformation in Africa,2024-05-24,publication_date,Yüksek,6519,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard speeds card fraud detection with generative AI technology,2024-05-22,https://newsroom.mastercard.com/news/press/2024/may/mastercard-accelerates-card-fraud-detection-with-generative-ai-technology/,https://newsroom.mastercard.com/news/press/2024/may/mastercard-accelerates-card-fraud-detection-with-generative-ai-technology/,https://www.mastercard.com/news/press/2024/may/mastercard-accelerates-card-fraud-detection-with-generative-ai-technology/,Mastercard accelerates card fraud detection with generative AI technology,2024-05-22,publication_date,Yüksek,3141,,,Aktarılabilir Mastercard Kabiliyeti,Fraud ve Siber Güvenlik,Global,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Provisional,Orta,deterministic_high_precision,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard and Salesforce announce new integration to transform transaction disputes,2024-05-16,https://newsroom.mastercard.com/news/press/2024/may/mastercard-and-salesforce-announce-new-integration-to-transform-transaction-disputes/,https://newsroom.mastercard.com/news/press/2024/may/mastercard-and-salesforce-announce-new-integration-to-transform-transaction-disputes/,https://www.mastercard.com/news/press/2024/may/mastercard-and-salesforce-announce-new-integration-to-transform-transaction-disputes/,Mastercard and Salesforce announce new integration to transform transaction disputes,2024-05-16,publication_date,Yüksek,4854,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Soaring passenger traffic, longer stays: Mastercard Economics Institute on travel in 2024",2024-05-14,https://newsroom.mastercard.com/news/press/2024/may/soaring-passenger-traffic-longer-stays-mastercard-economics-institute-on-travel-in-2024/,https://newsroom.mastercard.com/news/press/2024/may/soaring-passenger-traffic-longer-stays-mastercard-economics-institute-on-travel-in-2024/,https://www.mastercard.com/news/press/2024/may/soaring-passenger-traffic-longer-stays-mastercard-economics-institute-on-travel-in-2024/,"Soaring passenger traffic, longer stays: Mastercard Economics Institute on travel in 2024",2024-05-14,publication_date,Yüksek,5516,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,University of New Brunswick Mastercard Cybersecurity Scholarship winners announced,2024-05-13,https://newsroom.mastercard.com/news/press/2024/may/university-of-new-brunswick-mastercard-cybersecurity-scholarship-winners-announced/,https://newsroom.mastercard.com/news/press/2024/may/university-of-new-brunswick-mastercard-cybersecurity-scholarship-winners-announced/,https://www.mastercard.com/news/press/2024/may/university-of-new-brunswick-mastercard-cybersecurity-scholarship-winners-announced/,University of New Brunswick Mastercard Cybersecurity Scholarship winners announced,2024-05-13,publication_date,Yüksek,4290,,,Aktarılabilir Mastercard Kabiliyeti,Fraud ve Siber Güvenlik,Global,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Provisional,Orta,deterministic_high_precision,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard JV switches first domestic transaction in China,2024-05-08,https://newsroom.mastercard.com/news/press/2024/may/mastercard-jv-switches-first-domestic-transaction-in-china/,https://newsroom.mastercard.com/news/press/2024/may/mastercard-jv-switches-first-domestic-transaction-in-china/,https://www.mastercard.com/news/press/2024/may/mastercard-jv-switches-first-domestic-transaction-in-china/,Mastercard JV switches first domestic transaction in China,2024-05-08,publication_date,Yüksek,3336,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Mastercard drops exclusive, personalized Music Pass as it kicks off season 2 of its Artist Accelerator",2024-04-26,https://newsroom.mastercard.com/news/press/2024/april/mastercard-drops-exclusive-personalized-music-pass-as-it-kicks-off-season-2-of-its-artist-accelerator/,https://newsroom.mastercard.com/news/press/2024/april/mastercard-drops-exclusive-personalized-music-pass-as-it-kicks-off-season-2-of-its-artist-accelerator/,https://www.mastercard.com/news/press/2024/april/mastercard-drops-exclusive-personalized-music-pass-as-it-kicks-off-season-2-of-its-artist-accelerator/,"Mastercard drops exclusive, personalized Music Pass as it kicks off season 2 of its Artist Accelerator",2024-04-26,publication_date,Yüksek,3950,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Enhancing fintech programs, empowering innovation",2024-04-25,https://newsroom.mastercard.com/news/press/2024/april/enhancing-fintech-programs-empowering-innovation/,https://newsroom.mastercard.com/news/press/2024/april/enhancing-fintech-programs-empowering-innovation/,https://www.mastercard.com/news/press/2024/april/enhancing-fintech-programs-empowering-innovation/,"Enhancing fintech programs, empowering innovation",2024-04-25,publication_date,Yüksek,4512,,Click to Pay,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard transforms the fight against scams with latest AI tech,2024-04-24,https://newsroom.mastercard.com/news/press/2024/april/mastercard-transforms-the-fight-against-scams-with-latest-ai-tech/,https://newsroom.mastercard.com/news/press/2024/april/mastercard-transforms-the-fight-against-scams-with-latest-ai-tech/,https://www.mastercard.com/news/press/2024/april/mastercard-transforms-the-fight-against-scams-with-latest-ai-tech/,Mastercard transforms the fight against scams with latest AI tech,2024-04-24,publication_date,Yüksek,7727,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"The Xbox Mastercard, issued by Barclays, now available in the U.S. with more value",2024-04-18,https://newsroom.mastercard.com/news/press/2024/april/the-xbox-mastercard-issued-by-barclays-now-available-in-the-u-s-with-more-value/,https://newsroom.mastercard.com/news/press/2024/april/the-xbox-mastercard-issued-by-barclays-now-available-in-the-u-s-with-more-value/,https://www.mastercard.com/news/press/2024/april/the-xbox-mastercard-issued-by-barclays-now-available-in-the-u-s-with-more-value/,"The Xbox Mastercard, issued by Barclays, now available in the U.S. with more value",2024-04-18,publication_date,Yüksek,4539,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Nubank and Mastercard exclusive study reveals path to advancing beyond access toward financial health,2024-04-18,https://newsroom.mastercard.com/news/press/2024/april/nubank-and-mastercard-exclusive-study-reveals-path-to-advancing-beyond-access-toward-financial-health/,https://newsroom.mastercard.com/news/press/2024/april/nubank-and-mastercard-exclusive-study-reveals-path-to-advancing-beyond-access-toward-financial-health/,https://www.mastercard.com/news/press/2024/april/nubank-and-mastercard-exclusive-study-reveals-path-to-advancing-beyond-access-toward-financial-health/,Nubank and Mastercard exclusive study reveals path to advancing beyond access toward financial health,2024-04-18,publication_date,Yüksek,6758,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard launches mobile virtual card app to simplify travel and business expenses,2024-04-18,https://newsroom.mastercard.com/news/press/2024/april/mastercard-launches-mobile-virtual-card-app-to-simplify-travel-and-business-expenses/,https://newsroom.mastercard.com/news/press/2024/april/mastercard-launches-mobile-virtual-card-app-to-simplify-travel-and-business-expenses/,https://www.mastercard.com/news/press/2024/april/mastercard-launches-mobile-virtual-card-app-to-simplify-travel-and-business-expenses/,Mastercard launches mobile virtual card app to simplify travel and business expenses,2024-04-18,publication_date,Yüksek,6575,,commercial card; virtual card,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Turning aspiration into impact,2024-04-16,https://newsroom.mastercard.com/news/press/2024/april/turning-aspiration-into-impact/,https://newsroom.mastercard.com/news/press/2024/april/turning-aspiration-into-impact/,https://www.mastercard.com/news/press/2024/april/turning-aspiration-into-impact/,Turning aspiration into impact,2024-04-16,publication_date,Yüksek,3428,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard extends partnership with Pow Wow Pitch to reinforce commitment to empowering Indigenous entrepreneurs,2024-04-15,https://newsroom.mastercard.com/news/press/2024/april/mastercard-extends-partnership-with-pow-wow-pitch-to-reinforce-commitment-to-empowering-indigenous-entrepreneurs/,https://newsroom.mastercard.com/news/press/2024/april/mastercard-extends-partnership-with-pow-wow-pitch-to-reinforce-commitment-to-empowering-indigenous-entrepreneurs/,https://www.mastercard.com/news/press/2024/april/mastercard-extends-partnership-with-pow-wow-pitch-to-reinforce-commitment-to-empowering-indigenous-entrepreneurs/,Mastercard extends partnership with Pow Wow Pitch to reinforce commitment to empowering Indigenous entrepreneurs,2024-04-15,publication_date,Yüksek,4494,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard and leading Canadian fintech VoPay enter strategic partnership to empower Canadians to move money quickly and securely with Mastercard Move,2024-04-15,https://newsroom.mastercard.com/news/press/2024/april/mastercard-and-leading-canadian-fintech-vopay-enter-strategic-partnership-to-empower-canadians-to-move-money-quickly-and-securely-with-mastercard-move/,https://newsroom.mastercard.com/news/press/2024/april/mastercard-and-leading-canadian-fintech-vopay-enter-strategic-partnership-to-empower-canadians-to-move-money-quickly-and-securely-with-mastercard-move/,https://www.mastercard.com/news/press/2024/april/mastercard-and-leading-canadian-fintech-vopay-enter-strategic-partnership-to-empower-canadians-to-move-money-quickly-and-securely-with-mastercard-move/,Mastercard and leading Canadian fintech VoPay enter strategic partnership to empower Canadians to move money quickly and securely with Mastercard Move,2024-04-15,publication_date,Yüksek,6467,,Mastercard Move,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Positioning Mastercard for the next era of growth,2024-04-09,https://newsroom.mastercard.com/news/press/2024/april/positioning-mastercard-for-the-next-era-of-growth/,https://newsroom.mastercard.com/news/press/2024/april/positioning-mastercard-for-the-next-era-of-growth/,https://www.mastercard.com/news/press/2024/april/positioning-mastercard-for-the-next-era-of-growth/,Positioning Mastercard for the next era of growth,2024-04-09,publication_date,Yüksek,3159,,commercial card,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Mastercard announces new cardholder benefits to enhance health & wellness, travel and lifestyle rewards for consumers, small businesses",2024-04-04,https://newsroom.mastercard.com/news/press/2024/april/mastercard-announces-new-cardholder-benefits-to-enhance-health-wellness-travel-and-lifestyle-rewards-for-consumers-small-businesses/,https://newsroom.mastercard.com/news/press/2024/april/mastercard-announces-new-cardholder-benefits-to-enhance-health-wellness-travel-and-lifestyle-rewards-for-consumers-small-businesses/,https://www.mastercard.com/news/press/2024/april/mastercard-announces-new-cardholder-benefits-to-enhance-health-wellness-travel-and-lifestyle-rewards-for-consumers-small-businesses/,"Mastercard announces new cardholder benefits to enhance health & wellness, travel and lifestyle rewards for consumers, small businesses",2024-04-04,publication_date,Yüksek,17866,TIPS,TIPS; business credit card,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard commits to lowering U.S. interchange for small businesses and broader merchant community,2024-03-26,https://newsroom.mastercard.com/news/press/2024/march/mastercard-commits-to-lowering-u-s-interchange-for-small-businesses-and-broader-merchant-community/,https://newsroom.mastercard.com/news/press/2024/march/mastercard-commits-to-lowering-u-s-interchange-for-small-businesses-and-broader-merchant-community/,https://www.mastercard.com/news/press/2024/march/mastercard-commits-to-lowering-u-s-interchange-for-small-businesses-and-broader-merchant-community/,Mastercard commits to lowering U.S. interchange for small businesses and broader merchant community,2024-03-26,publication_date,Yüksek,6374,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard and Worldpay join forces to fight payment fraud globally,2024-03-26,https://newsroom.mastercard.com/news/press/2024/march/mastercard-and-worldpay-join-forces-to-fight-payment-fraud-globally/,https://newsroom.mastercard.com/news/press/2024/march/mastercard-and-worldpay-join-forces-to-fight-payment-fraud-globally/,https://www.mastercard.com/news/press/2024/march/mastercard-and-worldpay-join-forces-to-fight-payment-fraud-globally/,Mastercard and Worldpay join forces to fight payment fraud globally,2024-03-26,publication_date,Yüksek,3029,,,Aktarılabilir Mastercard Kabiliyeti,Fraud ve Siber Güvenlik,Global,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Provisional,Orta,deterministic_high_precision,historical_resolution,False
Mastercard Legacy Newsroom Press,New Mastercard report reveals key trends & opportunities to digitize remittances in Latin America and the Caribbean,2024-03-21,https://newsroom.mastercard.com/news/press/2024/march/new-mastercard-report-reveals-key-trends-opportunities-to-digitize-remittances-in-latin-america-and-the-caribbean/,https://newsroom.mastercard.com/news/press/2024/march/new-mastercard-report-reveals-key-trends-opportunities-to-digitize-remittances-in-latin-america-and-the-caribbean/,https://www.mastercard.com/news/press/2024/march/new-mastercard-report-reveals-key-trends-opportunities-to-digitize-remittances-in-latin-america-and-the-caribbean/,New Mastercard report reveals key trends & opportunities to digitize remittances in Latin America and the Caribbean,2024-03-21,publication_date,Yüksek,7096,,Mastercard Move,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard enables convenient and secure international remittances to Alipay Wallet,2024-03-19,https://newsroom.mastercard.com/news/press/2024/march/mastercard-enables-convenient-and-secure-international-remittances-to-alipay-wallet/,https://newsroom.mastercard.com/news/press/2024/march/mastercard-enables-convenient-and-secure-international-remittances-to-alipay-wallet/,https://www.mastercard.com/news/press/2024/march/mastercard-enables-convenient-and-secure-international-remittances-to-alipay-wallet/,Mastercard enables convenient and secure international remittances to Alipay Wallet,2024-03-19,publication_date,Yüksek,4745,,Mastercard Move,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard simplifies subscription management with Smart Subscriptions,2024-03-12,https://newsroom.mastercard.com/news/press/2024/march/mastercard-simplifies-subscription-management-with-smart-subscriptions/,https://newsroom.mastercard.com/news/press/2024/march/mastercard-simplifies-subscription-management-with-smart-subscriptions/,https://www.mastercard.com/news/press/2024/march/mastercard-simplifies-subscription-management-with-smart-subscriptions/,Mastercard simplifies subscription management with Smart Subscriptions,2024-03-12,publication_date,Yüksek,3372,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Mastercard appoints Jon Huntsman Jr. as vice chairman and president, Strategic Growth",2024-03-11,https://newsroom.mastercard.com/news/press/2024/march/mastercard-appoints-jon-huntsman-jr-as-vice-chairman-and-president-strategic-growth/,https://newsroom.mastercard.com/news/press/2024/march/mastercard-appoints-jon-huntsman-jr-as-vice-chairman-and-president-strategic-growth/,https://www.mastercard.com/news/press/2024/march/mastercard-appoints-jon-huntsman-jr-as-vice-chairman-and-president-strategic-growth/,"Mastercard appoints Jon Huntsman Jr. as vice chairman and president, Strategic Growth",2024-03-11,publication_date,Yüksek,3718,,,,,,Tarihsel Bağlam,0,True,True,True,False,False,canonical_unique,pre_cutoff,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Landing; Mastercard Legacy Newsroom Press,Deutsche Bank and Mastercard partner to power merchant solutions with open banking payments,2025-06-03,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2025/deutsche-bank-and-mastercard-partner-to-power-merchant-solutions-with-open-banking-payments/,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2025/deutsche-bank-and-mastercard-partner-to-power-merchant-solutions-with-open-banking-payments/,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2025/deutsche-bank-and-mastercard-partner-to-power-merchant-solutions-with-open-banking-payments/,Access Denied,,,,337,,,,,,Kapsam Dışı,0,False,False,True,False,False,canonical_collapsed_legacy_modern,access_denied,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,"Vodafone, Sumitomo Corporation, and Mastercard team up to advance the economy of things",2024-10-10,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2024/vodafone-sumitomo-corporation-and-mastercard-team-up-to-advance-the-economy-of-things/,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2024/vodafone-sumitomo-corporation-and-mastercard-team-up-to-advance-the-economy-of-things/,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2024/vodafone-sumitomo-corporation-and-mastercard-team-up-to-advance-the-economy-of-things/,Access Denied,,,,331,,,,,,Kapsam Dışı,0,False,False,False,False,False,canonical_unique,access_denied,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Mastercard Legacy Newsroom Press,Mastercard opens European Cyber Resilience Centre in Belgium,2024-05-30,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2024/mastercard-opens-european-cyber-resilience-centre-in-belgium/,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2024/mastercard-opens-european-cyber-resilience-centre-in-belgium/,https://www.mastercard.com/news/europe/en/newsroom/press-releases/en/2024/mastercard-opens-european-cyber-resilience-centre-in-belgium/,Access Denied,,,,306,,,,,,Kapsam Dışı,0,False,False,False,False,False,canonical_unique,access_denied,2026-06-29T07:42:22+00:00,Unclassified,Düşük,none,historical_resolution,False
Direct positive test: Agent Pay for Machines,Agent Pay for Machines,,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/mastercard-launches-agent-pay-for-machines.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/mastercard-launches-agent-pay-for-machines.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/mastercard-launches-agent-pay-for-machines.html,Access Denied,,,,283,,,,,,Kapsam Dışı,0,False,False,True,False,False,canonical_unique,access_denied,2026-06-29T07:43:40+00:00,Unclassified,Düşük,none,historical_resolution,False
Direct positive test: Stablecoin settlement,Stablecoin settlement,,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/mastercard-expands-settlement-capabilities-to-include-stablecoin.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/mastercard-expands-settlement-capabilities-to-include-stablecoin.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/mastercard-expands-settlement-capabilities-to-include-stablecoin.html,Access Denied,,,,305,,stablecoin,Aktarılabilir Mastercard Kabiliyeti,Dijital Varlıklar / Stablecoin,Global,Kapsam Dışı,0,False,False,True,False,False,canonical_unique,access_denied,2026-06-29T07:43:40+00:00,Provisional,Orta,deterministic_high_precision,historical_resolution,False
Direct positive test: TIPS cross-currency pilot,TIPS cross-currency pilot,,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/Mastercard-advances-instant-cross-border-payments-with-TIPS-cross-currency-pilot.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/Mastercard-advances-instant-cross-border-payments-with-TIPS-cross-currency-pilot.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/june/Mastercard-advances-instant-cross-border-payments-with-TIPS-cross-currency-pilot.html,Access Denied,,,,321,TIPS,TIPS,,,,Kapsam Dışı,0,False,False,True,False,False,canonical_unique,access_denied,2026-06-29T07:43:40+00:00,Unclassified,Düşük,none,historical_resolution,False
Direct positive test: Amazon Business cards,Amazon Business cards,,https://www.mastercard.com/us/en/news-and-trends/press/2026/may/amazon-s-new-prime-business-and-amazon-business-credit-cards--po.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/may/amazon-s-new-prime-business-and-amazon-business-credit-cards--po.html,https://www.mastercard.com/us/en/news-and-trends/press/2026/may/amazon-s-new-prime-business-and-amazon-business-credit-cards--po.html,Access Denied,,,,304,Amazon,,,,,Kapsam Dışı,0,False,False,False,False,False,canonical_unique,access_denied,2026-06-29T07:43:40+00:00,Unclassified,Düşük,none,historical_resolution,False
