audit_id,run_id,institution_name,source_id,source_name,candidate_title,candidate_url,canonical_item_url,normalized_title,content_fingerprint,raw_date_text,publication_date,announcement_date,campaign_start_date,campaign_end_date,event_date_type,recency_basis_date,recency_basis_reason,is_active_campaign,active_campaign_reason,normalized_item_date,date_confidence,date_source,is_recent,recency_cutoff,recency_reason,development_candidate_type,is_actual_development,actual_development_reason,item_quality,saved_to_recent_items,rejected_reason,duplicate_of_recent_item_id,checked_at
RIAUD-30edef11cfcd,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,KOBİ Kampanyaları | QNB,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,kobi̇ kampanyaları | qnb,af30b1020adff5b1f34c390163096d1847f7f66c98ef9adf46ed4aadc8a094dd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:48.782598+00:00
RIAUD-fa4570985065,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Link POS & Sanal POS Üye İşyeri Giriş Ekranı | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,link pos & sanal pos üye i̇şyeri giriş ekranı | qnb,a2ac38e4a19bd66f88cc18e049b9ac2e8c3471391f0a02eaedaf7b0c36fd7667,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:48.957986+00:00
RIAUD-5b97fe41baed,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,POS Başvurusu Şimdi QNB Mobil’de | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,pos başvurusu şimdi qnb mobil’de | qnb,c857437d16ebb003123db8d6abcd9c319a95df295472b002b256941f081e648a,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:49.237458+00:00
RIAUD-b21afc9f937c,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Karekod (QR Kod) ile Ödeme Alma | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,karekod (qr kod) ile ödeme alma | qnb,e6663ddf4f4db2ac28aac85388d9a755310b7f562400c4234cff76cc836158d2,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:49.414899+00:00
RIAUD-c81840deccbf,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Düzenli Tahsilat Kolay | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,düzenli tahsilat kolay | qnb,c422122e1d4d89a44ef74438b02fcfc4e41482f6ca956956d6638d14b58799fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:49.614990+00:00
RIAUD-bc43b2cd2f16,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:55:49.802410+00:00
RIAUD-e86e0dcd031b,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:50.117025+00:00
RIAUD-a0957c214d30,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,POS Cihazı Başvurusu | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos,pos cihazı başvurusu | qnb,f07fd23719a94d17f98a35eed6b0a770a37a85b6d068f385d4354e49dde9e18b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:50.302650+00:00
RIAUD-7f34ea6441ec,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Yazarkasa POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos,yazarkasa pos | qnb,cba7c8bab59409b18e109bed06c77e2e31fd77d796fcd461c5ae1da74e1788ed,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:50.508246+00:00
RIAUD-418fa7be2d36,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,LinkPOS | QNB,https://www.qnb.com.tr/linkpos,https://www.qnb.com.tr/linkpos,linkpos | qnb,f365028ce901fda6b7d66176441931aa1e183263431027326fd32320ebe38d5d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:50.693850+00:00
RIAUD-7ab16b6076cc,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Sanal POS Başvuru | QNB,https://www.qnb.com.tr/sanal-pos,https://www.qnb.com.tr/sanal-pos,sanal pos başvuru | qnb,27ecea26b58692c0a78696e86899bdbdc5b30480fb9e1b562b84bb6fe03d4431,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-16T12:55:50.871668+00:00
RIAUD-9d4d263e945d,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,CepPOS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,ceppos | qnb,19deb2829b90602f1b70a9bc8046a984b65d1ca270ce0803edc1feb7adaa85e8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:51.089363+00:00
RIAUD-b3ce15916dba,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,CepPOS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos#pos_basvuru,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,ceppos | qnb,19deb2829b90602f1b70a9bc8046a984b65d1ca270ce0803edc1feb7adaa85e8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:51.289553+00:00
RIAUD-16f9c2b38971,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Mobil POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,mobil pos | qnb,74196b2d10358079ac6cd399701245ee6e44975bd0440082e3cbb68c8ff14832,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:51.454307+00:00
RIAUD-5298f5e91f27,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Temassız POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/temassiz-taksitli-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/temassiz-taksitli-pos,temassız pos | qnb,d035dc9bcc58620e8b80b324595cae4aa7a54a4ed29360407b388df3d28a046d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:51.626160+00:00
RIAUD-00a8dddf103e,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,POS Kılavuzu | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-kilavuzu,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-kilavuzu,pos kılavuzu | qnb,7a70c61e5b1f4c9e6a0a31681eb1ffe11bb6b55808eac7ab24b1512dae7e6547,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:51.806163+00:00
RIAUD-dfbc32b4e71b,RUN-20260616125527,QNB Finansbank,REG-063,QNB KOBİ POS Çözümleri,Dijital Slip | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/dijital-slip,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/dijital-slip,dijital slip | qnb,0f9f2149d51b79443597117998586a984e64bb7d7358c52a1fee031352c2c921,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:55:52.115381+00:00
RIAUD-48b096d9d754,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Dijital Kanallarımız Üzerinden İlk Kez Ticari Kredi Kartı Alan Müşterilerimize Her Yerde 3 Taksit Fırsatı! | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/dijital-kanallarimiz-uzerinden-ilk-kez-ticari-kredi-karti-alan-musterilerimize-her-yerde-3-taksit-firsati,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/dijital-kanallarimiz-uzerinden-ilk-kez-ticari-kredi-karti-alan-musterilerimize-her-yerde-3-taksit-firsati,dijital kanallarımız üzerinden i̇lk kez ticari kredi kartı alan müşterilerimize her yerde 3 taksit fırsatı! | qnb kredi kartı,dc9bef03f3eb956ad458d71508ae02184398f6e0590d2008d8a4e4939151d0c4,30 Haziran 2026,,,,2026-06-30,Kampanya Bitiş Tarihi,2026-06-30,Sadece kampanya bitiş tarihi bulundu; varsayılan recency kanıtı sayılmadı.,True,Kampanya bitiş tarihi kesim tarihinden sonra; aktif eski kampanya olabilir.,2026-06-30,Yüksek,campaign_end_date,False,2026-05-01,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,,2026-06-16T12:55:52.356805+00:00
RIAUD-8b095bc8bc32,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Dijital Kanallarımız Üzerinden İlk Kez Ticari Kredi Kartı Alan Müşterilerimiz İlk Yıl Ticari Kart Yıllık Üyelik Ücreti Ödemiyor! | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/dijital-kanallarimiz-uzerinden-ilk-kez-ticari-kredi-karti-alan-musterilerimiz-ilk-yil-ticari-kart-yillik-uyelik-ucreti-odemiyor,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/dijital-kanallarimiz-uzerinden-ilk-kez-ticari-kredi-karti-alan-musterilerimiz-ilk-yil-ticari-kart-yillik-uyelik-ucreti-odemiyor,dijital kanallarımız üzerinden i̇lk kez ticari kredi kartı alan müşterilerimiz i̇lk yıl ticari kart yıllık üyelik ücreti ödemiyor! | qnb kredi kartı,8b36cd9102ddb3054db30f16cf8018cdf57b3bd56423fdc07837a1e7546fbdd0,30 Haziran 2026,,,,2026-06-30,Kampanya Bitiş Tarihi,2026-06-30,Sadece kampanya bitiş tarihi bulundu; varsayılan recency kanıtı sayılmadı.,True,Kampanya bitiş tarihi kesim tarihinden sonra; aktif eski kampanya olabilir.,2026-06-30,Yüksek,campaign_end_date,False,2026-05-01,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,,2026-06-16T12:55:52.699964+00:00
RIAUD-0c01026baa56,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Mastercard X Galataport Otopark 1TL Kampanyası | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/mastercard-x-galataport-otopark-1tl-kampanyasi,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/mastercard-x-galataport-otopark-1tl-kampanyasi,mastercard x galataport otopark 1tl kampanyası | qnb kredi kartı,dd722abee5e6b755f240f6a76047b6657750aa40d5f3717b0c82b928faa587ab,13 Kasım 2025 – 30 Haziran 2026,,,2025-11-13,2026-06-30,Kampanya Başlangıç Tarihi,2025-11-13,Kampanya başlangıç tarihi bulundu; recency için kullanıldı.,True,Recency baz tarihi eski; kampanya bitiş tarihi kesim tarihinden sonra görünüyor.,2025-11-13,Yüksek,campaign_start_date,False,2026-05-01,Kesim tarihinden eski: 2025-11-13 < 2026-05-01,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Kesim tarihinden eski: 2025-11-13 < 2026-05-01,,2026-06-16T12:55:53.044152+00:00
RIAUD-047a3a2d6bf4,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Workinton Sanal Ofis Pratik Paket’te %50 İndirim Fırsatı! | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/workinton-sanal-ofis-pratik-pakette-50-indirim-firsati,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/workinton-sanal-ofis-pratik-pakette-50-indirim-firsati,workinton sanal ofis pratik paket’te %50 i̇ndirim fırsatı! | qnb kredi kartı,3071169a2e637ebd01e6cd0a0b46e85501bd3344ff4e045d3394cfefe4582b62,25.05.2026 – 01.07.2026,,,2026-05-25,2026-07-01,Kampanya Başlangıç Tarihi,2026-05-25,Kampanya başlangıç tarihi bulundu; recency için kullanıldı.,True,Kampanya tarih aralığı bulundu.,2026-05-25,Yüksek,campaign_start_date,True,2026-05-01,Kesim tarihi ve tarih güveni uygun: 2026-05-25,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,True,,,2026-06-16T12:55:53.359739+00:00
RIAUD-932ff5121832,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Silver Logolu Mastercard Sahiplerine Özel Sabiha Gökçen İç Hatlar Terminali'nde Geçerli Ücretsiz Hızlı Geçiş! | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/silver-logolu-mastercard-sahiplerine-ozel-sabiha-gokcen-ic-hatlar-terminalinde-gecerli-ucretsiz-hizli-gecis,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/silver-logolu-mastercard-sahiplerine-ozel-sabiha-gokcen-ic-hatlar-terminalinde-gecerli-ucretsiz-hizli-gecis,silver logolu mastercard sahiplerine özel sabiha gökçen i̇ç hatlar terminali'nde geçerli ücretsiz hızlı geçiş! | qnb kredi kartı,36c25b8d4d3faaca72a3235dfd8d7aabe52188bf3f0967012de0390eb5bfd07b,31 Aralık 2026,,,,2026-12-31,Kampanya Bitiş Tarihi,2026-12-31,Sadece kampanya bitiş tarihi bulundu; varsayılan recency kanıtı sayılmadı.,True,Kampanya bitiş tarihi kesim tarihinden sonra; aktif eski kampanya olabilir.,2026-12-31,Yüksek,campaign_end_date,False,2026-05-01,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,,2026-06-16T12:55:53.689395+00:00
RIAUD-e2499d95d651,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Folio AI üyeliklerinde %25 indirim! | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/folio-ai-uyeliklerinde-25-indirim,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/folio-ai-uyeliklerinde-25-indirim,folio ai üyeliklerinde %25 indirim! | qnb kredi kartı,74cdce3945bc520a3d105c1827da37c82b023ce8cb9c37e7922c9684ab381ed4,01.06.2026 - 01.07.2026,,,2026-06-01,2026-07-01,Kampanya Başlangıç Tarihi,2026-06-01,Kampanya başlangıç tarihi bulundu; recency için kullanıldı.,True,Kampanya tarih aralığı bulundu.,2026-06-01,Yüksek,campaign_start_date,True,2026-05-01,Kesim tarihi ve tarih güveni uygun: 2026-06-01,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,True,,,2026-06-16T12:55:54.035220+00:00
RIAUD-94081a072a5e,RUN-20260616125527,QNB Finansbank,REG-062,QNB Card KOBİ Ticari Kredi Kartı Kampanyaları,Silver Logolu Mastercard Sahiplerine Özel Sabiha Gökçen Dış Hatlar Terminali'nde Geçerli Ücretsiz Hızlı Geçiş! | QNB Kredi Kartı,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/silver-logolu-mastercard-sahiplerine-ozel-sabiha-gokcen-dis-hatlar-terminalinde-gecerli-ucretsiz-hizli-gecis,https://www.qnbcard.com.tr/kartlar/ticari-kartlar/qnb-kobi-ticari-kredi-karti/qnb-kobi-ticari-kredi-karti-kampanyalari/silver-logolu-mastercard-sahiplerine-ozel-sabiha-gokcen-dis-hatlar-terminalinde-gecerli-ucretsiz-hizli-gecis,silver logolu mastercard sahiplerine özel sabiha gökçen dış hatlar terminali'nde geçerli ücretsiz hızlı geçiş! | qnb kredi kartı,d1669cc174d8349a5a4e6d9a3cca49f4b90aa7b1bb6804c715f299ab16171100,31 Aralık 2026,,,,2026-12-31,Kampanya Bitiş Tarihi,2026-12-31,Sadece kampanya bitiş tarihi bulundu; varsayılan recency kanıtı sayılmadı.,True,Kampanya bitiş tarihi kesim tarihinden sonra; aktif eski kampanya olabilir.,2026-12-31,Yüksek,campaign_end_date,False,2026-05-01,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Good,False,Sadece kampanya bitiş tarihi bulundu; yeni gelişme kanıtı değil,,2026-06-16T12:55:54.208875+00:00
RIAUD-e08114663533,RUN-20260622120028,Visa,REG-070,Visa Global Newsroom,"Visa Announces New AI, Stablecoin and Token Innovations to Power Intelligent, Programmable Commerce at Visa Payments Forum",https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22491.html,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22491.html,"visa announces new ai, stablecoin and token innovations to power intelligent, programmable commerce at visa payments forum",bb6a8d085848138a0c241bd26dcd2cfe9baf1c4d3dfea0b5de859fa4302ce367,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Basın Bülteni,True,Basın/haber kaynağından gelen tekil ve tarihli duyuru adayı.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-22T12:00:28.623333+00:00
RIAUD-719ed5ac705a,RUN-20260622120028,Visa,REG-070,Visa Global Newsroom,Visa Partners with OpenAI to Power the Next Generation of AI Commerce,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22496.html,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22496.html,visa partners with openai to power the next generation of ai commerce,9d065e6d1b033dc6376d80238a239dc841096c373a1ad889e76efeec9caf6fd4,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,İş Birliği,True,"İş birliği, mutabakat veya entegrasyon duyurusu içeriyor.",Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-22T12:00:28.624632+00:00
RIAUD-41b94575c20d,RUN-20260622120028,Visa,REG-070,Visa Global Newsroom,Visa and Brale Explore Private Stablecoin Settlement for Institutional Payments,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22481.html,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22481.html,visa and brale explore private stablecoin settlement for institutional payments,00f5414b43ee909131d0b1da04665a8c7cfdeb43337dd3d7255ea1a79fb3e33b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Basın Bülteni,True,Basın/haber kaynağından gelen tekil ve tarihli duyuru adayı.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-22T12:00:28.625963+00:00
RIAUD-5f383f3a82ac,RUN-20260622120028,Visa,REG-070,Visa Global Newsroom,Visa Expands Commercial Solutions Hub with Integration of Visa Accounts Receivable Manager,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22471.html,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22471.html,visa expands commercial solutions hub with integration of visa accounts receivable manager,d730ba125edd33eeeed7c2cf2201f41dc7dcc9768294fe1029f1173315d8cdee,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Basın Bülteni,True,Basın/haber kaynağından gelen tekil ve tarihli duyuru adayı.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-22T12:00:28.627454+00:00
RIAUD-fcb5935f5b77,RUN-20260622120028,Visa,REG-070,Visa Global Newsroom,Men in Blazers Media Network and Visa Team Up to Launch Fan-Powered City Guides Celebrating Soccer Culture and Local Small Businesses,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22461.html,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22461.html,men in blazers media network and visa team up to launch fan-powered city guides celebrating soccer culture and local small businesses,bf2d00fe3acd99e2496c3ed4e4bab462b07c3947bdea0847218402006550b942,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Basın Bülteni,True,Basın/haber kaynağından gelen tekil ve tarihli duyuru adayı.,Medium,False,Tarih yok; varsayılan kapıdan geçmedi,,2026-06-22T12:00:28.628832+00:00
